ReviewedLocationName;City;Country;place_id;latitude;longitude;type;price_level;avg_google_rating;operational_status
Bodega Tierra Colorada;Cafayate;Argentina;pl_id_2604;-26.0511722;-65.8796844;restaurant;;4.4;OPERATIONAL
Mercado San Miguel;Salta;Argentina;pl_id_2605;-24.7923455;-65.4133494;premise;;;
El Patio de la Empanada;Salta;Argentina;pl_id_2606;-24.7931346;-65.4185207;restaurant;1.0;3.8;OPERATIONAL
Los Inmortales;Buenos Aires;Argentina;pl_id_2607;-34.5607605;-58.4568672;cafe;2.0;4.1;OPERATIONAL
Farandula;Buenos Aires;Argentina;pl_id_2608;-34.6040359;-58.3895462;restaurant;2.0;3.9;OPERATIONAL
El Gato Negro;Buenos Aires;Argentina;pl_id_2609;-34.6041093;-58.3903235;cafe;2.0;4.4;OPERATIONAL
HTL City Baires;Buenos Aires;Argentina;pl_id_2610;-34.6117913;-58.3777096;lodging;;4.4;OPERATIONAL
Hotel ACA;El Calafate;Argentina;pl_id_2611;-50.3391931;-72.26910769999999;lodging;;4.6;OPERATIONAL
Chiko Restaurant;Ushuaia;Argentina;pl_id_2612;-54.8071875;-68.3063569;restaurant;2.0;4.2;OPERATIONAL
Ushuaia Drake Departamentos;Ushuaia;Argentina;pl_id_2613;-54.8088922;-68.314861;lodging;;4.8;OPERATIONAL
Sliema Hotel by ST Hotels;Isla de Malta;Malta;pl_id_2614;35.9087474;14.5025847;lodging;;3.7;OPERATIONAL
Alto el fuego;San Carlos de Bariloche;Argentina;pl_id_2615;-41.1353418;-71.3114325;restaurant;2.0;4.7;OPERATIONAL
Nh Bariloche Edelweiss Restaurant;San Carlos de Bariloche;Argentina;pl_id_2616;-41.1343148;-71.3128554;lodging;;4.4;OPERATIONAL
Brioche Doree Ateneo Florida;Buenos Aires;Argentina;pl_id_2617;-34.6040765;-58.37530559999999;meal_takeaway;2.0;3.4;OPERATIONAL
El Establo Parrilla;Buenos Aires;Argentina;pl_id_2618;-34.597351;-58.3741678;restaurant;2.0;4.2;OPERATIONAL
Havanna;Buenos Aires;Argentina;pl_id_2619;-34.5941593;-58.50744299999999;route;;;
Parrilla Cero 5;Buenos Aires;Argentina;pl_id_2620;-34.5973095;-58.3799935;bar;2.0;4.6;OPERATIONAL
Santos Manjares;Buenos Aires;Argentina;pl_id_2621;-34.5978095;-58.38033160000001;restaurant;2.0;4.6;OPERATIONAL
Casa di Giulietta;Verona;Italia;pl_id_2622;45.4419488;10.9986594;museum;;4.1;OPERATIONAL
Piazza delle Erbe;Verona;Italia;pl_id_2623;45.4430761;10.9972387;tourist_attraction;2.0;4.7;OPERATIONAL
Arena di Verona;Verona;Italia;pl_id_2624;45.4389958;10.9943574;tourist_attraction;;4.7;OPERATIONAL
Hotel Bologna;Verona;Italia;pl_id_2625;45.4400513;10.9936794;lodging;;4.4;OPERATIONAL
Piazza del Duomo;Milán;Italia;pl_id_2626;45.4637188;9.1906043;route;;;
Castello Sforzesco;Milán;Italia;pl_id_2627;45.4704762;9.1793325;tourist_attraction;;4.7;OPERATIONAL
Galleria Vittorio Emanuele II;Milán;Italia;pl_id_2628;45.4658434;9.1899401;shopping_mall;;4.7;OPERATIONAL
Duomo di Milano;Milán;Italia;pl_id_2629;45.4640976;9.1919265;tourist_attraction;;4.8;OPERATIONAL
Mokinba Hotel King;Milán;Italia;pl_id_2630;45.4660112;9.1777192;lodging;;3.4;OPERATIONAL
Birkrigg Stone Circle;Ulverston;Reino Unido;pl_id_2631;54.1565932;-3.085103;tourist_attraction;;4.4;OPERATIONAL
Malvinas;La Plata;Argentina;pl_id_2632;-34.9274877;-57.9612308;park;;4.4;OPERATIONAL
Ecas;La Plata;Argentina;pl_id_2633;-34.8500433;-58.1146024;park;;4.3;CLOSED_TEMPORARILY
Piazza Vignaiolo;Riomaggiore;Italia;pl_id_2634;44.0991716;9.7381173;town_square;;;
Piazza Martiri Dell Olivetta;Portofino;Italia;pl_id_2635;44.3032695;9.2095767;route;;;
Sassi di Matera;Matera;Italia;pl_id_2636;40.6648626;16.6107106;neighborhood;;;
Belfast Free Walking Tour;Belfast;Reino Unido;pl_id_2637;54.5974836;-5.930743;point_of_interest;;4.7;OPERATIONAL
Molly Malone Statue;Ulverston;Reino Unido;pl_id_2638;53.3437409;-6.260972499999999;tourist_attraction;;4.4;OPERATIONAL
Dublin Visitor Centre;Dublín;Irlanda;pl_id_2639;53.3509687;-6.2603915;travel_agency;;4.6;OPERATIONAL
Dublin Free Walking Tour;Dublín;Irlanda;pl_id_2640;53.3537617;-6.2700793;point_of_interest;;4.8;OPERATIONAL
National Gallery of Ireland;Dublín;Irlanda;pl_id_2641;53.3408887;-6.2522962;art_gallery;;4.7;OPERATIONAL
Irish Day Tours;Dublín;Irlanda;pl_id_2642;53.3441906;-6.2596103;travel_agency;;4.7;OPERATIONAL
Irlanda en Espanol;Dublín;Irlanda;pl_id_2643;53.3627924;-6.2614385;travel_agency;;4.4;OPERATIONAL
The Promenade;Dublín;Irlanda;pl_id_2644;53.3595567;-6.2007652;park;;4.7;OPERATIONAL
Nasca Lines;Nazca;Perú;pl_id_2645;-14.739027;-75.130005;tourist_attraction;;4.5;OPERATIONAL
Andes Salt Expeditions Tour Operator;Uyuni;Bolivia;pl_id_2646;-20.463563;-66.823401;travel_agency;;4.6;OPERATIONAL
Chullos Travel Peru;Cuzco;Perú;pl_id_2647;-13.515321;-71.9759205;travel_agency;;4.8;OPERATIONAL
TreXperience;Cuzco;Perú;pl_id_2648;-13.5175982;-71.98047199999999;travel_agency;;4.9;OPERATIONAL
Sacred Valley of the Incas;Cuzco;Perú;pl_id_2649;-13.3328163;-72.0844649;natural_feature;;4.7;
AstroTour Uyuni;Uyuni;Bolivia;pl_id_2650;-20.4624165;-66.822316;travel_agency;;4.8;OPERATIONAL
South America Exploor;Uyuni;Bolivia;pl_id_2651;-20.4603267;-66.82001749999999;travel_agency;;2.2;OPERATIONAL
Exploor Trip;Cuzco;Perú;pl_id_2652;-13.5307562;-71.9676023;travel_agency;;4.5;OPERATIONAL
South America Exploor;Cuzco;Perú;pl_id_2653;-13.518723;-71.976295;point_of_interest;;4.9;OPERATIONAL
Uyuni Experience;Uyuni;Bolivia;pl_id_2654;-20.4517578;-66.8118777;travel_agency;;4.5;OPERATIONAL
Exploor Trip;Puno;Perú;pl_id_2655;-15.8391276;-70.02207969999999;travel_agency;;4.5;OPERATIONAL
Inca Cueva;Humahuaca;Argentina;pl_id_2656;-23.0019897;-65.46203109999999;tourist_attraction;;4.7;OPERATIONAL
Vinas En Flor Bodega;Cafayate;Argentina;pl_id_2657;-26.0273012;-65.9786125;restaurant;;4.4;OPERATIONAL
Antigua Tilcara Hotel Hostel;Tilcara;Argentina;pl_id_2658;-23.5785972;-65.3914198;lodging;;4.7;OPERATIONAL
Luna de Cafayate;Cafayate;Argentina;pl_id_2659;-26.0767724;-65.9674273;lodging;;4.7;OPERATIONAL
Rio Carioca Tour;Búzios;Brasil;pl_id_2660;-22.7562394;-41.8882754;travel_agency;;4.3;OPERATIONAL
C2rio Tours Travel;Río de Janeiro;Brasil;pl_id_2661;-22.9645921;-43.1733925;travel_agency;;4.2;OPERATIONAL
La Pedrera Small Hotel Spa;Búzios;Brasil;pl_id_2662;-22.745273;-41.875101;bar;;4.6;OPERATIONAL
Nachoanas;San Carlos de Bariloche;Argentina;pl_id_2663;-41.1272718;-71.3817901;lodging;;4.7;OPERATIONAL
Restaurante Gran Hotel Potrerillos;Potrerillos;Argentina;pl_id_2664;-32.9601636;-69.1922136;restaurant;;4.3;OPERATIONAL
La Abeja Winery;San Rafael;Argentina;pl_id_2665;-34.6064905;-68.3502764;tourist_attraction;;4.8;OPERATIONAL
The Club;San Rafael;Argentina;pl_id_2666;-34.6059974;-68.3584485;restaurant;3.0;4.5;OPERATIONAL
Trout Wine Tours;Mendoza;Argentina;pl_id_2667;-32.891338;-68.8461634;travel_agency;;4.8;OPERATIONAL
Portal Plaza Suites;Mendoza;Argentina;pl_id_2668;-32.8857176;-68.84689139999999;lodging;;4.4;OPERATIONAL
La Caballeriza Posada Boutique;San Rafael;Argentina;pl_id_2669;-34.607906;-68.363553;lodging;;4.7;OPERATIONAL
Bar de Milanesas;Mar de las Pampas;Argentina;pl_id_2670;-37.3282377;-57.02320479999999;restaurant;2.0;4.6;OPERATIONAL
El Nido Bistro;Mar de las Pampas;Argentina;pl_id_2671;-37.3263459;-57.0201015;restaurant;2.0;4.5;OPERATIONAL
Luigi;Mar de las Pampas;Argentina;pl_id_2672;-37.3274917;-57.02213279999999;restaurant;4.0;3.1;OPERATIONAL
El Meson;Purmamarca;Argentina;pl_id_2673;-23.7460818;-65.4994456;restaurant;;4.5;OPERATIONAL
Restaurante Marito;Purmamarca;Argentina;pl_id_2674;-23.7456935;-65.4990275;restaurant;2.0;4.2;OPERATIONAL
Everglades Holiday Park;Fort Lauderdale;Florida;pl_id_2675;26.0604748;-80.4447034;zoo;;4.3;OPERATIONAL
Narbona;Cayo Vizcaíno;Florida;pl_id_2676;25.696816;-80.1642452;restaurant;2.0;4.8;OPERATIONAL
Joe The Juice;Miami Beach;Florida;pl_id_2677;25.7963223;-80.1290527;meal_takeaway;2.0;3.7;OPERATIONAL
Dos Reyes Hotel Mar del Plata;Mar del Plata;Argentina;pl_id_2678;-38.0057359;-57.54531859999999;lodging;;4.3;OPERATIONAL
Rincon Basko;Mar del Plata;Argentina;pl_id_2679;-38.0253435;-57.5624654;restaurant;2.0;4.5;OPERATIONAL
La Font D oro;Mar del Plata;Argentina;pl_id_2680;-37.9994967;-57.5471045;cafe;2.0;4.2;OPERATIONAL
Torreon del Monje;Mar del Plata;Argentina;pl_id_2681;-38.0080028;-57.5334337;restaurant;2.0;4.3;OPERATIONAL
Peatonal San Martin;Mar del Plata;Argentina;pl_id_2682;-38.0004825;-57.5449099;route;;;
Chicha Libre;Tilcara;Argentina;pl_id_2683;-23.577165;-65.3961247;restaurant;2.0;4.3;OPERATIONAL
Yeti Ice Bar;El Calafate;Argentina;pl_id_2684;-50.3385924;-72.2693884;bar;2.0;4.3;OPERATIONAL
Ci Vediamo;Purmamarca;Argentina;pl_id_2685;-23.7456367;-65.4999801;restaurant;;4.9;OPERATIONAL
Cielo Andino Colonial;Purmamarca;Argentina;pl_id_2686;-23.7464793;-65.4986327;lodging;;4.4;OPERATIONAL
Los Tientos;Purmamarca;Argentina;pl_id_2687;-23.7458888;-65.49899979999999;restaurant;;4.2;CLOSED_PERMANENTLY
Alto Calafate Hotel Patagonico;El Calafate;Argentina;pl_id_2688;-50.3349512;-72.2301373;lodging;;4.3;OPERATIONAL
Pampas del Sur;Canuelas;Argentina;pl_id_2689;-35.0140096;-58.7806927;lodging;;4.0;OPERATIONAL
Tandilia Taproom;Tandil;Argentina;pl_id_2690;-37.3338903;-59.13263629999999;bar;2.0;4.4;OPERATIONAL
La Pulperia;Tandil;Argentina;pl_id_2691;-37.3450804;-59.1595755;restaurant;2.0;4.3;OPERATIONAL
Ladran Restaurante;Tandil;Argentina;pl_id_2692;-37.3290972;-59.1353919;restaurant;2.0;4.4;OPERATIONAL
Complexo Eco Cataratas Resort;Foz do Iguaçu;Brasil;pl_id_2693;-25.5903489;-54.5168967;lodging;;4.6;OPERATIONAL
Maiten Escondido;Villa La Angostura;Argentina;pl_id_2694;-40.773283;-71.630819;lodging;;4.4;OPERATIONAL
Finnegan Irish Pub;Villa La Angostura;Argentina;pl_id_2695;-40.762394;-71.6424464;restaurant;2.0;3.5;OPERATIONAL
El Mercado;Villa La Angostura;Argentina;pl_id_2696;-40.7634665;-71.6385517;shopping_mall;;4.4;OPERATIONAL
Almarena Apart Hotel Boutique;Costa del Este;Argentina;pl_id_2697;-36.6085958;-56.6861499;lodging;;4.7;OPERATIONAL
Bodega Alta Vista;Lujan de Cuyo;Argentina;pl_id_2698;-33.0026271;-68.87416499999999;food;;4.6;OPERATIONAL
La Gloria Cantina Cool;Chacras de Coria;Argentina;pl_id_2699;-32.986331;-68.8857654;restaurant;;4.5;OPERATIONAL
Potrerillos Explorer Rafting;Mendoza;Argentina;pl_id_2700;-32.9627497;-69.2038967;park;;4.9;OPERATIONAL
Bodega Krontiras;Lujan de Cuyo;Argentina;pl_id_2701;-33.0674516;-68.84440529999999;food;;4.9;OPERATIONAL
Bodega Chandon;Agrelo;Argentina;pl_id_2702;-33.1383993;-68.8893822;food;;4.7;OPERATIONAL
Casa La Galeana Eco Boutique Hotel;Chacras de Coria;Argentina;pl_id_2703;-32.9993028;-68.8883821;spa;;4.6;OPERATIONAL
Villa Isidro Hotel Boutique Spa;San Isidro;Argentina;pl_id_2704;-34.4700626;-58.50762580000001;spa;;4.2;OPERATIONAL
Bodega DiamAndes;Mendoza;Argentina;pl_id_2705;-33.667072;-69.194403;tourist_attraction;;4.4;OPERATIONAL
Bodega La Azul;Tupungato;Argentina;pl_id_2706;-33.469285;-69.2208854;food;;4.7;OPERATIONAL
Finca La Puebla;La Consulta;Argentina;pl_id_2707;-33.7363781;-69.13810649999999;lodging;;4.7;OPERATIONAL
El Viejo Bodegon San Rafael;San Rafael;Argentina;pl_id_2708;-34.6069854;-68.3576874;restaurant;2.0;4.4;OPERATIONAL
Chaglasian Wine Suite;San Rafael;Argentina;pl_id_2709;-34.5709867;-68.4147222;lodging;;4.8;OPERATIONAL
Mirador de la Cruz;Iruya;Argentina;pl_id_2710;-22.7931188;-65.21759229999999;tourist_attraction;;4.7;OPERATIONAL
Comedor Margarita;Iruya;Argentina;pl_id_2711;-22.7922768;-65.2168212;restaurant;1.0;4.3;OPERATIONAL
Casa de Adobe;Purmamarca;Argentina;pl_id_2712;-23.740778;-65.5066136;lodging;;4.0;OPERATIONAL
;El Farallon del Chiru;Panamá;pl_id_2713;8.357472999999999;-80.136414;locality;;;
Passion Paradise Adventures;República Dominicana;;pl_id_2714;18.4208488;-68.9598312;travel_agency;;3.4;OPERATIONAL
Taino Transfer;República Dominicana;;pl_id_2715;18.7123873;-68.4669058;travel_agency;;3.6;OPERATIONAL
Caribbean Route;República Dominicana;;pl_id_2716;18.602488;-68.4356483;travel_agency;;5.0;OPERATIONAL
Los Airampos;Humahuaca;Argentina;pl_id_2717;-23.202002;-65.3482133;lodging;;4.3;OPERATIONAL
Amigo Tours;Cancún;México;pl_id_2718;21.1551278;-86.82480819999999;travel_agency;;4.7;OPERATIONAL
Hostal Del Bosque Apart Hotel;Ushuaia;Argentina;pl_id_2719;-54.8036726;-68.31097919999999;lodging;;4.5;OPERATIONAL
Amigo Tours Merida;Mérida;México;pl_id_2720;20.9869515;-89.6269501;point_of_interest;;4.7;OPERATIONAL
Hotel La Comarca;Purmamarca;Argentina;pl_id_2721;-23.7411683;-65.5056781;lodging;;4.5;OPERATIONAL
Otres Beach;Sihanoukville;Camboya;pl_id_2722;10.5716556;103.5513737;natural_feature;;4.1;OPERATIONAL
Sandan;Sihanoukville;Camboya;pl_id_2723;10.6186742;103.5250605;restaurant;2.0;4.7;OPERATIONAL
Hoi An Sincerity Hotel Spa;Hoi An;Vietnam;pl_id_2724;15.8893234;108.3298762;lodging;;4.7;OPERATIONAL
Baba s Kitchen Hoi An;Minh An;Vietnam;pl_id_2725;15.8784041;108.3260167;meal_takeaway;;4.8;OPERATIONAL
Morning Glory Restaurant;Hoi An;Vietnam;pl_id_2726;15.876629;108.3276267;restaurant;2.0;4.1;OPERATIONAL
Usina FMA Coliving;Salta;Argentina;pl_id_2727;-24.7880354;-65.4049374;lodging;;4.5;OPERATIONAL
Canada del Sauce Cabanas;Nono;Argentina;pl_id_2728;-31.8068244;-64.9523209;lodging;;4.4;OPERATIONAL
Balneario Las Maravillas Oeste;Córdoba;Argentina;pl_id_2729;-31.6602565;-65.03321679999999;tourist_attraction;;4.4;OPERATIONAL
Carilo Golf;Carilo;Argentina;pl_id_2730;-37.1595955;-56.9083346;point_of_interest;;4.5;OPERATIONAL
Benja s;Carilo;Argentina;pl_id_2731;-37.165737;-56.9036814;restaurant;2.0;4.1;OPERATIONAL
Bodega Los Toneles;Mendoza;Argentina;pl_id_2732;-32.8955521;-68.8168848;tourist_attraction;;4.7;OPERATIONAL
Piedras del Lago;Tandil;Argentina;pl_id_2733;-37.3403067;-59.1315767;lodging;;4.3;OPERATIONAL
Lagunas de Yala;Yala;Argentina;pl_id_2734;-24.119661;-65.4018842;locality;;;
Hosteria Robert;Villa Gesell;Argentina;pl_id_2735;-37.2615251;-56.9724134;lodging;;4.5;OPERATIONAL
Hotel Piren;Puerto Madryn;Argentina;pl_id_2736;-42.7680592;-65.0322815;lodging;;4.6;OPERATIONAL
Hotel Diego de Almagro Providencia;Santiago;Chile;pl_id_2737;-33.4206673;-70.6030687;lodging;;4.3;OPERATIONAL
Sky Costanera;Santiago;Chile;pl_id_2738;-33.4174008;-70.6063662;tourist_attraction;;4.6;OPERATIONAL
Pikada Pizzas y Empanadas;Santiago;Chile;pl_id_2739;-33.4208162;-70.6033671;restaurant;2.0;4.4;OPERATIONAL
Metro de Santiago;Santiago;Chile;pl_id_2740;-33.4513816;-70.67906289999999;transit_station;;3.7;OPERATIONAL
Howard Johnson Hotel San Pedro;San Pedro;Argentina;pl_id_2741;-33.6781466;-59.65334129999999;lodging;;4.3;OPERATIONAL
Howard Johnson Hotel Rosario;Rosario;Argentina;pl_id_2742;-32.9496363;-60.6489742;lodging;;3.9;OPERATIONAL
Quebrada Del Viento;Los Hornillos;Argentina;pl_id_2743;-31.8957396;-64.9929214;lodging;;4.7;OPERATIONAL
Plaza Alvarez Prado;Tilcara;Argentina;pl_id_2744;-23.576877;-65.393417;park;;4.6;OPERATIONAL
C Tilcara Restaurant;Tilcara;Argentina;pl_id_2745;-23.5767296;-65.3923521;restaurant;;4.6;OPERATIONAL
Khuska Resto Bar;Tilcara;Argentina;pl_id_2746;-23.5783207;-65.39610379999999;restaurant;2.0;4.7;OPERATIONAL
Anafe;Buenos Aires;Argentina;pl_id_2747;-34.5739206;-58.4589269;restaurant;4.0;4.2;OPERATIONAL
La Kitchen;Buenos Aires;Argentina;pl_id_2748;-34.5819262;-58.4613938;cafe;;4.2;OPERATIONAL
Casa Septem;Tunuyan;Argentina;pl_id_2749;-33.5381164;-69.02104179999999;lodging;;4.4;OPERATIONAL
Bodega A16 Winery;Lujan de Cuyo;Argentina;pl_id_2750;-33.0917642;-68.9144161;liquor_store;;3.7;OPERATIONAL
Domaine Bousquet;Tupungato;Argentina;pl_id_2751;-33.43283;-69.1923705;tourist_attraction;;4.3;OPERATIONAL
Gimenez Riili Bodega Vinedos;Tupungato;Argentina;pl_id_2752;-33.6037151;-69.22026009999999;spa;;4.3;OPERATIONAL
Oh no Lulu;Buenos Aires;Argentina;pl_id_2753;-34.5957037;-58.4302035;bar;2.0;4.3;OPERATIONAL
Toien Peru;Acassuso;Argentina;pl_id_2754;-34.4715357;-58.4923464;restaurant;2.0;4.3;OPERATIONAL
;Maimara;Argentina;pl_id_2755;-23.6245592;-65.4087255;locality;;;
Cabanas Camping Cerro Gral San Martin;Maimara;Argentina;pl_id_2756;-23.6191934;-65.4052318;lodging;;4.3;OPERATIONAL
Laguna de la Nina Encantada;Amaicha del Valle;Argentina;pl_id_2757;-35.1598708;-69.8700709;natural_feature;;4.5;
Pacha Cuty Hostel;Mendoza;Argentina;pl_id_2758;-26.5950525;-65.9134207;lodging;;4.6;OPERATIONAL
Museo Ferroviario;Amaicha del Valle;Argentina;pl_id_2759;-26.5882304;-65.9198413;museum;;4.5;OPERATIONAL
Plaza San Martin;San Rafael;Argentina;pl_id_2760;-34.6130605;-68.33048769999999;park;;4.7;OPERATIONAL
Cafeteria Restaurante Ruta 52;Purmamarca;Argentina;pl_id_2761;-23.7469734;-65.49832239999999;restaurant;2.0;4.6;OPERATIONAL
Hotel Nacional de Cuba;Cuba;;pl_id_2762;23.1434624;-82.3807994;lodging;;4.4;OPERATIONAL
Cayo Blanco;Cuba;;pl_id_2763;23.2151163;-81.0278606;point_of_interest;;4.6;OPERATIONAL
Gran Teatro de La Habana;Cuba;;pl_id_2764;23.1369178;-82.3592172;tourist_attraction;;4.7;OPERATIONAL
Hotel Brisas del Caribe;Cuba;;pl_id_2765;23.184362;-81.1858074;lodging;;3.3;OPERATIONAL
La Roca;Cuba;;pl_id_2766;23.1413487;-82.3837253;restaurant;1.0;3.8;OPERATIONAL
Plaza de la Catedral;Cuba;;pl_id_2767;23.1408594;-82.35161959999999;point_of_interest;;4.7;OPERATIONAL
Occidental Punta Cana;República Dominicana;;pl_id_2768;18.6981201;-68.4332811;lodging;;4.6;OPERATIONAL
Bavaro Beach;República Dominicana;;pl_id_2769;18.6923188;-68.42344640000002;natural_feature;;4.6;OPERATIONAL
Monalisa Palace Hotel;Foz do Iguaçu;Brasil;pl_id_2770;-25.5565812;-54.565488;lodging;;4.3;OPERATIONAL
;Puerto Madryn;Argentina;pl_id_2771;-42.772315;-65.0276473;store;;4.9;OPERATIONAL
Los Pinos;Santa Rosa de Calamuchita;Argentina;pl_id_2772;-32.071562;-64.5380678;restaurant;2.0;4.1;OPERATIONAL
Nonna Bertina;Santa Rosa de Calamuchita;Argentina;pl_id_2773;-32.0704975;-64.53801849999999;restaurant;2.0;4.7;OPERATIONAL
Casa de Gobierno de Jujuy;San Salvador de Jujuy;Argentina;pl_id_2774;-24.1865656;-65.2994168;local_government_office;;4.6;OPERATIONAL
El Patio del Chaqueno;Cerrillos;Argentina;pl_id_2775;-24.938458;-65.5522295;restaurant;2.0;4.0;CLOSED_TEMPORARILY
Marques de Tojo;Purmamarca;Argentina;pl_id_2776;-23.744647;-65.50092339999999;lodging;;4.5;OPERATIONAL
Hotel Frontera;La Quiaca;Argentina;pl_id_2777;-22.1026857;-65.59885609999999;restaurant;;3.6;OPERATIONAL
;Los Molles;Argentina;pl_id_2778;-32.4385468;-65.0097095;locality;;;
Hotel Potrero De Los Funes;Potrero de los Funes;Argentina;pl_id_2779;-33.2346405;-66.2356884;lodging;;4.6;OPERATIONAL
Provincial Plaza Hotel;Salta;Argentina;pl_id_2780;-24.7895595;-65.4136561;lodging;;4.0;OPERATIONAL
El Manantial del Silencio;Purmamarca;Argentina;pl_id_2781;-23.7415684;-65.5036654;spa;;4.5;OPERATIONAL
Rustic Resto Bar;Punta del Este;Uruguay;pl_id_2782;-34.9603385;-54.940689;restaurant;1.0;4.5;OPERATIONAL
Crepas;Punta del Este;Uruguay;pl_id_2783;-34.9617979;-54.9425244;restaurant;2.0;4.3;OPERATIONAL
Informacion Turistica;Cafayate;Argentina;pl_id_2784;-26.0723695;-65.9767975;point_of_interest;;3.9;OPERATIONAL
Bad Brothers Wine Experience;Cafayate;Argentina;pl_id_2785;-26.0725687;-65.97430299999999;bar;2.0;4.4;OPERATIONAL
Grace Cafayate Restaurant;Cafayate;Argentina;pl_id_2786;-26.0846542;-65.95727459999999;lodging;;4.6;OPERATIONAL
La Yesera;Cafayate;Argentina;pl_id_2787;-25.9886308;-65.7519317;tourist_attraction;;4.8;OPERATIONAL
Las Tres Cruces;Cafayate;Argentina;pl_id_2788;-25.8907137;-65.7108547;point_of_interest;;4.7;OPERATIONAL
Los Castillos;Cafayate;Argentina;pl_id_2789;-26.0021108;-65.8195669;lodging;;4.4;OPERATIONAL
Helados Grego s;Sierra De la Ventana;Argentina;pl_id_2790;-38.1350751;-61.7971435;store;;3.9;CLOSED_PERMANENTLY
El Molino de la Casa Azul;Sierra De la Ventana;Argentina;pl_id_2791;-38.1337897;-61.79785829999999;restaurant;2.0;4.7;OPERATIONAL
Los Cebiles Resto Bar;Salta;Argentina;pl_id_2792;-24.781766;-65.4103375;restaurant;2.0;4.4;OPERATIONAL
Piattelli Winery Cafayate Salta;Cafayate;Argentina;pl_id_2793;-26.0452016;-65.9981889;tourist_attraction;;4.4;OPERATIONAL
Las Ventanas;Cafayate;Argentina;pl_id_2794;-26.0103382;-65.7985095;tourist_attraction;;4.7;OPERATIONAL
Monumento a los Heroes de la Independencia;Humahuaca;Argentina;pl_id_2795;-23.2040221;-65.35049649999999;point_of_interest;;4.7;OPERATIONAL
Cabildo de Humahuaca;Humahuaca;Argentina;pl_id_2796;-23.204116;-65.3484197;museum;;4.5;OPERATIONAL
Viracocha Restaurant;Cachi;Argentina;pl_id_2797;-25.1198074;-66.16057479999999;lodging;;4.0;OPERATIONAL
Canal Beagle;El Calafate;Argentina;pl_id_2798;-54.8898917;-67.8348967;natural_feature;;4.8;
Costa Suecia Departamentos Amoblados;Ushuaia;Argentina;pl_id_2799;-54.8008766;-68.2826238;lodging;;4.3;OPERATIONAL
Don Quijote;El Calafate;Argentina;pl_id_2800;-50.3372816;-72.2656896;lodging;;4.2;OPERATIONAL
Mi Viejo;Santiago;Chile;pl_id_2801;-33.5440133;-70.5699921;restaurant;;0.0;CLOSED_PERMANENTLY
Perito Moreno Glacier;Mendoza;Argentina;pl_id_2802;-50.4967297;-73.1376612;natural_feature;;4.9;
Tokin;Córdoba;Argentina;pl_id_2803;-31.4254051;-64.1919315;bar;;4.6;OPERATIONAL
Panther;Córdoba;Argentina;pl_id_2804;-31.4196169;-64.18972269999999;bar;2.0;4.2;OPERATIONAL
Betos;Córdoba;Argentina;pl_id_2805;-31.4191091;-64.1920166;restaurant;2.0;4.1;OPERATIONAL
Parque Sarmiento;Córdoba;Argentina;pl_id_2806;-31.4301248;-64.1843061;neighborhood;;;
Bruncheria;Córdoba;Argentina;pl_id_2807;-31.4243578;-64.1912622;cafe;2.0;4.3;OPERATIONAL
Be Fruit;Córdoba;Argentina;pl_id_2808;-31.4183226;-64.1854651;food;2.0;4.5;OPERATIONAL
Papanato Bar de Papas;Córdoba;Argentina;pl_id_2809;-31.4244038;-64.1911077;restaurant;2.0;4.1;OPERATIONAL
Playa Norte;Isla Mujeres;México;pl_id_2810;21.2610351;-86.75088099999999;point_of_interest;;4.8;OPERATIONAL
Quinta Avenida;Playa del Carmen;México;pl_id_2811;20.6291523;-87.0705708;route;;;
Rio Secreto;Playa del Carmen;México;pl_id_2812;20.5881851;-87.1338822;tourist_attraction;;4.7;OPERATIONAL
Septiembre;Córdoba;Argentina;pl_id_2813;-31.4144723;-64.1692903;restaurant;2.0;4.3;OPERATIONAL
Patron;Córdoba;Argentina;pl_id_2814;-34.5991838;-58.38072649999999;real_estate_agency;;2.4;OPERATIONAL
Viejo Lobo;Córdoba;Argentina;pl_id_2815;-31.413924;-64.167076;restaurant;2.0;4.4;OPERATIONAL
Ayllu Pelli;Villa Alpina;Argentina;pl_id_2816;-31.964233;-64.7534161;travel_agency;;4.5;OPERATIONAL
Che Frida;Córdoba;Argentina;pl_id_2817;-31.424732;-64.191433;restaurant;2.0;4.3;OPERATIONAL
Great Pyramid INN;Giza;Egipto;pl_id_2818;29.9747062;31.1410409;lodging;;4.4;OPERATIONAL
Junior B;Villa Carlos Paz;Argentina;pl_id_2819;-31.4080061;-64.48843579999999;restaurant;2.0;4.0;OPERATIONAL
